@RELATION admission_stats

@ATTRIBUTE Subjnum REAL
@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0, 1, 2, 3, 4}

@DATA
437.0,Female,300.0,34000.0,540.0,480.0,570.0,1590.0,3.85,36.0,24.0,20.0,8.0,English,3.5,45.0,45.0,4
439.0,Female,300.0,24000.0,530.0,610.0,490.0,1630.0,4.04,25.0,23.0,24.0,8.0,EnglishandAnother,3.86,45.0,69.0,4
445.0,Female,300.0,13417.0,360.0,450.0,390.0,1200.0,3.4,12.0,18.0,17.0,3.0,EnglishandAnother,3.3,35.0,40.0,4
446.0,Female,300.0,10000.0,370.0,390.0,460.0,1220.0,3.0,36.0,13.0,14.0,1.0,Another,3.0,40.0,40.0,4
449.0,Female,300.0,24000.0,370.0,330.0,290.0,990.0,3.88,14.0,17.0,15.0,1.0,Another,3.73,40.0,48.0,4
460.0,Male,300.0,29000.0,0.0,0.0,476.458036984,1351.35135135,3.21,23.0,29.0,22.0412517781,10.0,EnglishandAnother,3.1,45.0,57.0,4
462.0,Male,0.0,120000.0,0.0,770.0,0.0,1351.35135135,3.78,33.0,30.0,25.0,9.0,EnglishandAnother,3.5,46.0,70.0,4
465.0,Female,300.0,320000.0,430.0,490.0,500.0,1420.0,3.81,18.0,20.0,19.0,7.0,EnglishandAnother,3.72,30.0,22.0,4
485.0,Female,0.0,70000.0,660.0,650.0,690.0,2000.0,4.21,33.0,27.0,29.0,5.0,English,4.0,51.0,78.0,4
491.0,Female,0.0,85000.0,420.0,490.0,430.0,1340.0,3.51,36.0,16.0,20.0,4.66571834993,EnglishandAnother,3.27,45.0,114.0,4
