@RELATION admission_stats

@ATTRIBUTE Subjnum REAL
@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0, 1, 2, 3, 4}

@DATA
2417.0,Male,0.0,184200.0,0.0,440.0,560.0,1563.76838235,4.08,16.0,24.0,23.0,5.88602941176,English,3.75,47.0,47.0,1
2427.0,Male,0.0,80000.0,630.0,610.0,590.0,1830.0,4.15,36.0,29.0,27.0,8.0,English,3.75,50.0,59.0,1
2442.0,Male,300.0,53089.0,740.0,660.0,660.0,2060.0,3.9,36.0,35.0,31.0,10.0,EnglishandAnother,3.54,46.0,111.0,1
2450.0,Unknown,300.0,20000.0,560.0,620.0,590.0,1770.0,3.86,36.0,25.0,29.0,7.0,EnglishandAnother,3.5,47.0,75.0,1
2451.0,Male,0.0,250000.0,570.0,580.0,660.0,1810.0,3.68,36.0,25.0,25.0,9.0,Another,3.31,45.0,53.0,1
2456.0,Male,300.0,36000.0,540.0,560.0,520.0,1620.0,3.26,36.0,24.0,25.0,4.0,Another,2.84,43.0,71.0,1
2460.0,Female,300.0,67000.0,590.0,630.0,580.0,1800.0,3.81,36.0,27.0,29.0,7.0,English,3.51,46.0,70.0,1
2466.0,Male,0.0,94541.6985294,620.0,690.0,590.0,1900.0,4.2,8.0,29.0,32.0,8.0,English,3.8,49.0,93.0,1
2469.0,Female,300.0,38000.0,470.0,560.0,570.0,1600.0,3.57,36.0,20.0,25.0,5.0,Another,3.35,40.0,69.0,1
2472.0,Male,0.0,200000.0,620.0,590.0,670.0,1880.0,3.81,36.0,29.0,27.0,9.0,English,3.45,47.0,63.0,1
2480.0,Female,300.0,125000.0,460.0,480.0,560.0,1500.0,3.87,36.0,19.0,20.0,5.88602941176,English,3.62,43.0,47.0,1
2483.0,Female,300.0,80000.0,520.0,550.0,600.0,1670.0,3.79,26.0,27.0,24.0,8.0,EnglishandAnother,3.45,45.0,77.0,1
2493.0,Female,0.0,10440.0,520.0,560.0,500.0,1580.0,3.66,36.0,22.0,25.0,6.0,English,3.5,49.0,73.0,1
2494.0,Female,300.0,60000.0,630.0,580.0,550.0,1760.0,3.95,36.0,29.0,25.0,7.0,English,3.62,45.0,81.0,1
2500.0,Unknown,0.0,100000.0,670.0,680.0,660.0,2010.0,3.92,36.0,31.0,32.0,8.0,English,3.48,35.0,86.5,1
2511.0,Male,0.0,94000.0,630.0,700.0,630.0,1960.0,3.83,36.0,29.0,32.0,10.0,English,3.5,45.0,70.0,1
2529.0,Male,0.0,75000.0,520.0,560.0,560.0,1640.0,3.77,36.0,22.0,25.0,7.0,English,3.59,45.0,53.0,1
2555.0,Female,300.0,16000.0,310.0,590.0,350.0,1250.0,3.62,15.0,24.0,18.0,7.0,Another,3.45,35.0,49.0,1
2557.0,Male,0.0,165000.0,710.0,700.0,760.0,2170.0,3.74,36.0,33.0,32.0,4.0,EnglishandAnother,3.44,40.0,77.0,1
2562.0,Female,0.0,70000.0,680.0,630.0,650.0,1960.0,3.88,36.0,32.0,29.0,10.0,English,3.65,40.0,49.0,1
2564.0,Female,300.0,6192.0,500.0,380.0,500.0,1380.0,3.2,36.0,22.0,14.0,8.0,Another,2.8,35.0,43.0,1
2565.0,Male,0.0,144200.0,720.0,700.0,720.0,2140.0,3.47,36.0,33.0,32.0,10.0,EnglishandAnother,3.3,45.0,73.0,1
2567.0,Female,0.0,100000.0,540.0,600.0,610.0,1750.0,3.69,36.0,24.0,27.0,10.0,EnglishandAnother,3.34,35.0,47.5,1
2570.0,Male,300.0,94000.0,540.0,630.0,540.0,1710.0,3.0,36.0,24.0,29.0,10.0,English,2.81,49.0,57.0,1
2573.0,Female,0.0,8600.0,560.0,590.0,520.0,1670.0,3.5,36.0,25.0,27.0,8.0,English,3.28,35.0,51.0,1
2602.0,Female,300.0,30000.0,440.0,510.0,530.0,1480.0,3.66,36.0,19.0,22.0,3.0,Another,3.38,42.0,47.0,1
2609.0,Male,300.0,70000.0,490.0,590.0,500.0,1580.0,3.45,36.0,20.0,27.0,2.0,EnglishandAnother,3.12,45.0,57.0,1
2618.0,Male,300.0,6500.0,550.0,530.0,510.0,1590.0,3.38,24.0,24.0,26.0,3.0,EnglishandAnother,3.05,47.0,59.5,1
2648.0,Female,300.0,65000.0,670.0,680.0,680.0,2030.0,3.86,36.0,31.0,32.0,10.0,Another,3.68,44.0,69.0,1
2651.0,Female,300.0,25000.0,690.0,460.0,510.0,1660.0,3.42,36.0,32.0,19.0,6.0,English,3.26,45.0,45.0,1
2655.0,Female,0.0,10000.0,640.0,650.0,610.0,1900.0,4.11,36.0,29.0,31.0,5.0,English,3.88,45.0,57.0,1
2662.0,Male,0.0,100000.0,540.0,680.0,540.0,1760.0,4.0,22.0,28.0,23.0,8.0,English,3.76,49.0,87.5,1
2665.0,Female,300.0,11500.0,0.0,620.0,560.0,1563.76838235,4.33,25.0,24.0,22.0,1.0,Another,4.0,45.0,45.0,1
2676.0,Female,0.0,190000.0,410.0,440.0,360.0,1210.0,3.82,22.0,22.0,20.0,7.0,Another,3.47,41.0,66.0,1
2687.0,Female,0.0,70000.0,460.0,450.0,600.0,1510.0,3.92,23.0,22.0,25.0,7.0,EnglishandAnother,3.74,35.0,48.0,1
2689.0,Female,300.0,31200.0,680.0,590.0,660.0,1930.0,4.0,36.0,32.0,27.0,6.0,English,3.69,40.0,65.0,1
2695.0,Male,0.0,94541.6985294,580.0,670.0,630.0,1880.0,3.85,22.0,29.0,24.0,5.88602941176,English,3.78,47.0,55.0,1
2705.0,Female,0.0,28000.0,0.0,710.0,0.0,1563.76838235,3.45,30.0,26.0,28.0,4.0,English,3.13,45.0,65.0,1
2706.0,Female,300.0,17000.0,650.0,520.0,660.0,1830.0,3.9,31.0,22.0,27.0,1.0,Another,3.54,45.0,45.0,1
2714.0,Male,300.0,35000.0,440.0,430.0,430.0,1300.0,4.04,15.0,17.0,18.0,2.0,EnglishandAnother,3.68,40.0,57.0,1
2716.0,Female,0.0,54000.0,600.0,610.0,570.0,1780.0,3.75,21.0,27.0,23.0,9.0,English,3.66,44.0,56.0,1
2729.0,Male,300.0,22500.0,390.0,690.0,410.0,1490.0,3.55,36.0,14.0,32.0,2.0,Another,3.55,40.0,59.0,1
2755.0,Male,300.0,17000.0,550.0,630.0,560.0,1740.0,3.36,36.0,24.0,29.0,7.0,EnglishandAnother,3.0,47.0,71.0,1
2757.0,Female,300.0,9600.0,310.0,340.0,360.0,1010.0,3.57,36.0,9.0,11.0,2.0,Another,3.52,35.0,39.5,1
2758.0,Male,300.0,78000.0,520.0,560.0,490.0,1570.0,3.65,36.0,22.0,25.0,5.88602941176,EnglishandAnother,3.38,30.0,49.0,1
2759.0,Female,0.0,520000.0,0.0,590.0,546.121323529,1563.76838235,3.84,24.0,24.0,24.9411764706,5.88602941176,English,3.6,40.0,62.0,1
2760.0,Female,300.0,12000.0,660.0,650.0,630.0,1940.0,3.52,36.0,31.0,31.0,7.0,Another,3.24,44.0,44.0,1
2768.0,Male,300.0,24000.0,390.0,570.0,380.0,1340.0,2.95,15.0,24.0,14.0,7.0,Another,2.85,30.0,37.0,1
2770.0,Female,300.0,30000.0,400.0,400.0,410.0,1210.0,3.33,10.0,15.0,16.0,4.0,EnglishandAnother,3.16,39.0,29.0,1
2776.0,Female,300.0,94541.6985294,670.0,530.0,580.0,1780.0,3.28,8.0,31.0,24.0,5.88602941176,English,3.14,45.0,45.0,1
2784.0,Male,300.0,46500.0,280.0,340.0,360.0,980.0,3.58,36.0,8.0,11.0,3.0,EnglishandAnother,3.5,27.0,37.0,1
2786.0,Female,300.0,156000.0,540.0,620.0,650.0,1810.0,3.81,36.0,24.0,29.0,6.0,English,3.72,45.0,57.0,1
2792.0,Female,300.0,38000.0,0.0,680.0,0.0,1563.76838235,3.72,28.0,23.0,23.0,5.88602941176,English,3.63,43.0,43.0,1
2802.0,Unknown,0.0,94541.6985294,530.0,640.0,590.0,1760.0,3.94,8.0,24.0,29.0,10.0,English,3.57,50.0,56.0,1
2804.0,Female,0.0,66000.0,650.0,700.0,670.0,2020.0,3.29,36.0,31.0,32.0,10.0,EnglishandAnother,3.11,49.0,73.0,1
2812.0,Female,300.0,107000.0,740.0,700.0,660.0,2100.0,3.0,36.0,35.0,32.0,6.0,EnglishandAnother,2.94,47.0,55.0,1
2823.0,Female,300.0,11161.0,560.0,610.0,590.0,1760.0,3.68,36.0,25.0,27.0,8.0,Another,3.31,45.0,45.0,1
2830.0,Female,0.0,15600.0,570.0,660.0,540.0,1770.0,3.91,36.0,25.0,31.0,8.0,English,3.58,46.0,63.0,1
2836.0,Female,0.0,84000.0,600.0,590.0,560.0,1750.0,3.79,36.0,27.0,27.0,9.0,Another,3.66,53.0,53.0,1
2852.0,Female,0.0,83400.0,610.0,650.0,660.0,1920.0,3.63,36.0,27.0,31.0,8.0,English,3.27,45.0,61.0,1
2857.0,Male,0.0,85000.0,500.0,530.0,520.0,1550.0,3.75,24.0,24.0,20.0,9.0,EnglishandAnother,3.41,40.0,52.0,1
2861.0,Female,300.0,21500.0,560.0,540.0,590.0,1690.0,3.77,36.0,25.0,24.0,6.0,EnglishandAnother,3.5,45.0,53.0,1
2863.0,Female,300.0,18000.0,470.0,510.0,520.0,1500.0,4.04,19.0,25.0,22.0,6.0,Another,3.86,49.0,65.0,1
2873.0,Female,0.0,320000.0,550.0,710.0,620.0,1880.0,3.6,36.0,24.0,33.0,10.0,EnglishandAnother,3.2,45.0,65.0,1
2879.0,Female,300.0,80000.0,650.0,720.0,720.0,2090.0,3.7,36.0,31.0,33.0,10.0,English,3.45,45.0,49.0,1
2892.0,Male,300.0,38000.0,650.0,770.0,750.0,2170.0,3.95,36.0,31.0,0.0,8.0,English,3.68,48.0,76.0,1
2901.0,Male,0.0,100000.0,740.0,580.0,550.0,1870.0,3.43,36.0,35.0,25.0,10.0,English,3.3,45.0,45.0,1
2905.0,Male,300.0,42000.0,430.0,450.0,470.0,1350.0,3.55,22.0,19.0,19.0,9.0,English,3.4,35.0,49.0,1
2914.0,Female,300.0,50000.0,430.0,510.0,540.0,1480.0,3.45,24.0,24.0,26.0,1.0,EnglishandAnother,3.09,47.0,72.0,1
2927.0,Unknown,0.0,30000.0,0.0,650.0,800.0,1563.76838235,3.77,26.0,36.0,27.0,10.0,Another,3.4,35.0,69.0,1
2930.0,Male,300.0,55400.0,440.0,470.0,470.0,1380.0,3.5,36.0,19.0,20.0,4.0,EnglishandAnother,3.31,46.0,67.0,1
2931.0,Male,300.0,16000.0,520.0,600.0,560.0,1680.0,3.8,18.0,26.0,22.0,2.0,EnglishandAnother,3.47,48.0,68.0,1
2950.0,Female,300.0,13800.0,400.0,460.0,460.0,1320.0,3.41,13.0,19.0,16.0,2.0,EnglishandAnother,3.25,37.0,47.0,1
2954.0,Male,300.0,15443.0,560.0,460.0,510.0,1530.0,3.79,36.0,25.0,19.0,5.0,EnglishandAnother,3.62,45.0,69.0,1
2967.0,Female,300.0,95000.0,590.0,630.0,630.0,1850.0,4.1,36.0,27.0,29.0,9.0,English,3.7,45.0,51.0,1
2976.0,Male,300.0,15988.0,590.0,630.0,630.0,1850.0,3.51,36.0,27.0,29.0,9.0,EnglishandAnother,3.27,47.0,95.0,1
2979.0,Female,0.0,180000.0,650.0,650.0,770.0,2070.0,3.68,36.0,31.0,31.0,6.0,English,3.31,40.0,56.0,1
2995.0,Male,0.0,250000.0,630.0,740.0,600.0,1970.0,3.6,36.0,29.0,35.0,10.0,English,3.33,40.0,80.0,1
3002.0,Male,300.0,51000.0,420.0,620.0,460.0,1500.0,3.9,19.0,28.0,18.0,1.0,EnglishandAnother,3.63,44.0,56.0,1
3010.0,Male,0.0,115000.0,730.0,760.0,720.0,2210.0,3.83,36.0,33.0,35.0,10.0,English,3.54,47.0,77.0,1
3025.0,Female,300.0,36000.0,550.0,420.0,430.0,1400.0,3.4,23.0,15.0,19.0,3.0,EnglishandAnother,3.4,42.0,45.0,1
3030.0,Male,300.0,94541.6985294,420.0,520.0,410.0,1350.0,3.16,8.0,16.0,22.0,5.88602941176,Another,3.16,43.0,43.0,1
3031.0,Female,0.0,50000.0,540.0,440.0,470.0,1450.0,3.5,36.0,24.0,19.0,7.0,English,3.5,39.0,44.0,1
3041.0,Female,0.0,37000.0,540.0,660.0,600.0,1800.0,3.86,36.0,24.0,31.0,3.0,Another,3.82,48.0,52.0,1
3047.0,Female,300.0,32000.0,490.0,580.0,510.0,1580.0,4.04,36.0,20.0,25.0,8.0,EnglishandAnother,3.79,43.0,55.0,1
3059.0,Female,300.0,0.0,690.0,640.0,640.0,1970.0,3.86,8.0,32.0,29.0,5.0,English,3.59,45.0,65.0,1
3092.0,Male,300.0,500000.0,570.0,620.0,610.0,1800.0,3.27,36.0,25.0,29.0,5.88602941176,Another,3.27,32.0,37.0,1
3095.0,Male,0.0,75000.0,630.0,670.0,610.0,1910.0,3.8,29.0,28.0,24.0,8.0,English,3.4,43.0,86.0,1
3098.0,Male,0.0,120000.0,580.0,610.0,600.0,1790.0,3.21,36.0,25.0,27.0,10.0,EnglishandAnother,3.05,46.0,66.5,1
3100.0,Female,300.0,180000.0,590.0,690.0,600.0,1880.0,4.25,36.0,27.0,32.0,3.0,Another,3.85,47.0,75.0,1
3102.0,Female,300.0,15000.0,480.0,600.0,590.0,1670.0,4.15,36.0,20.0,27.0,4.0,English,3.73,49.0,58.0,1
3105.0,Female,0.0,110000.0,490.0,550.0,550.0,1590.0,3.68,36.0,20.0,24.0,4.0,EnglishandAnother,3.36,47.0,51.75,1
3106.0,Male,0.0,350000.0,710.0,710.0,700.0,2120.0,3.54,36.0,33.0,33.0,10.0,English,3.18,50.0,98.0,1
3108.0,Female,300.0,19000.0,540.0,580.0,630.0,1750.0,3.34,36.0,24.0,25.0,3.0,Another,3.13,45.0,85.5,1
3156.0,Female,0.0,200000.0,640.0,730.0,600.0,1970.0,3.85,28.0,30.0,27.0,10.0,EnglishandAnother,3.57,55.0,155.0,1
3157.0,Female,300.0,26000.0,0.0,0.0,546.121323529,1563.76838235,3.51,20.0,24.0,24.9411764706,5.88602941176,EnglishandAnother,3.25,46.0,92.0,1
3167.0,Female,0.0,90000.0,580.0,590.0,560.0,1730.0,3.85,36.0,25.0,27.0,7.0,EnglishandAnother,3.55,47.0,83.0,1
3189.0,Male,0.0,44055.0,630.0,590.0,560.0,1780.0,3.77,36.0,29.0,27.0,8.0,English,3.5,45.0,81.0,1
3191.0,Female,0.0,56000.0,570.0,610.0,660.0,1840.0,3.58,36.0,25.0,27.0,7.0,EnglishandAnother,3.41,42.0,58.0,1
3202.0,Male,0.0,64891.0,620.0,620.0,630.0,1870.0,3.5,36.0,29.0,29.0,8.0,EnglishandAnother,3.16,46.0,90.0,1
3208.0,Male,300.0,21600.0,710.0,670.0,640.0,2020.0,3.81,36.0,33.0,31.0,3.0,English,3.51,53.0,85.0,1
3210.0,Female,300.0,19000.0,460.0,590.0,640.0,1690.0,3.77,36.0,19.0,27.0,7.0,Another,3.77,35.0,56.0,1
3215.0,Female,300.0,31064.0,520.0,530.0,560.0,1610.0,3.21,36.0,22.0,24.0,4.0,EnglishandAnother,3.08,42.0,50.0,1
3220.0,Female,300.0,0.0,570.0,600.0,420.0,1590.0,3.54,31.0,25.0,22.0,3.0,EnglishandAnother,3.31,49.0,69.5,1
3221.0,Female,300.0,160000.0,560.0,540.0,570.0,1670.0,3.5,36.0,25.0,24.0,10.0,English,3.13,45.0,45.0,1
3223.0,Male,0.0,225000.0,590.0,560.0,540.0,1690.0,3.68,36.0,27.0,25.0,5.0,Another,3.45,40.0,40.0,1
3228.0,Male,0.0,44000.0,600.0,620.0,580.0,1800.0,3.25,22.0,24.0,23.0,5.88602941176,English,3.15,40.0,44.0,1
3263.0,Female,0.0,280000.0,410.0,640.0,450.0,1500.0,3.58,36.0,16.0,29.0,5.88602941176,EnglishandAnother,3.25,35.0,35.0,1
3275.0,Female,0.0,80150.0,390.0,650.0,460.0,1500.0,3.46,36.0,14.0,31.0,5.88602941176,Another,3.46,30.0,48.0,1
3278.0,Female,300.0,44000.0,560.0,530.0,590.0,1680.0,4.12,36.0,25.0,24.0,5.88602941176,Another,3.87,45.0,57.0,1
3283.0,Female,0.0,94541.6985294,620.0,500.0,620.0,1740.0,4.21,26.0,17.0,27.0,5.88602941176,English,4.0,40.0,108.0,1
3294.0,Female,0.0,140000.0,0.0,0.0,0.0,1563.76838235,3.7,29.0,30.0,27.0,5.88602941176,English,3.54,50.0,78.0,1
3302.0,Female,0.0,7400.0,620.0,510.0,460.0,1590.0,3.93,36.0,29.0,22.0,5.88602941176,English,3.93,40.0,52.0,1
1.0,Female,0.0,87000.0,700.0,610.0,710.0,2020.0,3.42,36.0,32.0,27.0,10.0,EnglishandAnother,3.14,45.0,83.75,0
3.0,Female,0.0,120000.0,550.0,420.0,590.0,1560.0,3.57,36.0,24.0,16.0,8.0,English,3.42,47.0,47.0,0
5.0,Female,300.0,101942.176786,620.0,570.0,660.0,1850.0,3.75,8.0,29.0,25.0,10.0,English,3.46,42.0,67.0,0
13.0,Female,0.0,101942.176786,620.0,620.0,630.0,1870.0,3.75,31.0,25.0,25.0,6.04285714286,English,3.52,39.0,74.0,0
14.0,Male,0.0,48116.0,610.0,640.0,530.0,1780.0,3.39,36.0,27.0,29.0,6.04285714286,English,3.19,40.0,103.0,0
19.0,Male,300.0,75000.0,540.0,610.0,570.0,1720.0,4.17,36.0,24.0,27.0,9.0,English,3.91,47.0,67.0,0
20.0,Male,300.0,33000.0,610.0,680.0,490.0,1780.0,3.81,36.0,27.0,32.0,6.0,English,3.63,48.0,52.0,0
21.0,Female,300.0,77600.0,800.0,800.0,650.0,2250.0,4.11,36.0,36.0,36.0,10.0,Another,3.8,81.0,141.0,0
27.0,Male,300.0,41235.0,610.0,640.0,540.0,1790.0,4.04,31.0,32.0,26.0,8.0,English,3.86,45.0,65.0,0
35.0,Male,0.0,60000.0,534.125,587.821428571,565.660714286,1618.875,3.43,30.3196428571,26.1625,26.0910714286,6.04285714286,Another,3.43,45.0,63.0,0
37.0,Female,300.0,85000.0,650.0,570.0,630.0,1850.0,3.6,36.0,31.0,25.0,6.04285714286,English,3.52,40.0,48.0,0
38.0,Female,300.0,0.0,630.0,620.0,630.0,1880.0,4.29,8.0,29.0,29.0,8.0,English,4.0,45.0,59.0,0
40.0,Male,0.0,60000.0,600.0,640.0,590.0,1830.0,4.12,36.0,27.0,29.0,7.0,English,3.79,53.0,81.0,0
51.0,Female,300.0,24000.0,0.0,0.0,0.0,1618.875,3.68,20.0,17.0,21.0,2.0,EnglishandAnother,3.59,35.0,45.0,0
55.0,Female,0.0,150000.0,0.0,710.0,565.660714286,1618.875,3.61,30.0,22.0,26.0910714286,6.04285714286,English,3.31,40.0,73.0,0
60.0,Female,0.0,90000.0,570.0,620.0,640.0,1830.0,4.35,29.0,25.0,30.0,8.0,English,3.95,47.0,51.5,0
66.0,Male,0.0,135000.0,730.0,640.0,570.0,1940.0,3.9,36.0,33.0,29.0,6.04285714286,English,3.63,40.0,65.0,0
67.0,Male,0.0,29098.0,400.0,630.0,370.0,1400.0,3.68360714286,36.0,14.0,29.0,3.0,Another,3.45441071429,38.0,50.0,0
70.0,Male,300.0,35498.0,570.0,560.0,630.0,1760.0,3.5,36.0,25.0,25.0,7.0,EnglishandAnother,3.31,43.0,59.0,0
73.0,Female,0.0,101942.176786,750.0,670.0,720.0,2140.0,4.12,8.0,35.0,31.0,10.0,English,3.79,45.0,71.0,0
77.0,Female,0.0,150000.0,480.0,580.0,540.0,1600.0,3.84,36.0,20.0,25.0,10.0,EnglishandAnother,3.61,35.0,57.0,0
78.0,Male,300.0,30900.0,520.0,550.0,560.0,1630.0,3.54,22.0,22.0,24.0,4.0,EnglishandAnother,3.2,45.0,77.0,0
84.0,Female,0.0,240000.0,0.0,680.0,560.0,1618.875,4.04,28.0,24.0,26.0,6.04285714286,English,3.7,45.0,77.0,0
85.0,Male,300.0,101942.176786,520.0,610.0,480.0,1610.0,3.6,22.0,24.0,27.0,9.0,English,3.32,45.0,56.0,0
88.0,Female,0.0,350000.0,480.0,610.0,610.0,1700.0,3.84,36.0,20.0,27.0,8.0,EnglishandAnother,3.76,48.0,54.0,0
90.0,Female,300.0,19000.0,600.0,640.0,640.0,1880.0,3.65,36.0,27.0,29.0,8.0,English,3.34,50.0,50.0,0
93.0,Female,0.0,165000.0,580.0,490.0,540.0,1610.0,3.92,36.0,25.0,20.0,8.0,English,3.69,72.0,88.0,0
94.0,Male,0.0,30000.0,530.0,650.0,620.0,1800.0,3.62,36.0,24.0,31.0,8.0,EnglishandAnother,3.45,50.0,67.0,0
96.0,Male,0.0,90000.0,450.0,780.0,580.0,1810.0,3.53,36.0,19.0,36.0,6.04285714286,Another,3.53,48.0,48.0,0
99.0,Male,0.0,160000.0,640.0,580.0,640.0,1860.0,3.81,26.0,21.0,28.0,9.0,English,3.63,50.0,82.0,0
100.0,Female,0.0,240000.0,590.0,570.0,610.0,1770.0,3.25,27.0,26.0,25.0,6.04285714286,English,3.08,50.0,58.0,0
102.0,Male,0.0,65000.0,650.0,490.0,600.0,1740.0,3.31,36.0,31.0,20.0,8.0,English,2.95,45.0,69.0,0
113.0,Female,0.0,144000.0,480.0,320.0,430.0,1230.0,3.83,20.0,16.0,22.0,6.04285714286,English,3.62,35.0,45.0,0
114.0,Female,0.0,75000.0,620.0,570.0,730.0,1920.0,4.08,36.0,29.0,25.0,4.0,English,3.91,49.0,81.0,0
115.0,Male,0.0,47000.0,580.0,520.0,460.0,1560.0,3.4,36.0,25.0,22.0,3.0,Another,3.04,40.0,69.0,0
117.0,Male,0.0,130000.0,540.0,700.0,570.0,1810.0,3.66,36.0,24.0,32.0,9.0,English,3.28,52.0,119.0,0
128.0,Male,0.0,50000.0,590.0,630.0,610.0,1830.0,3.65,36.0,27.0,29.0,10.0,EnglishandAnother,3.43,40.0,55.0,0
136.0,Male,300.0,50000.0,490.0,600.0,600.0,1690.0,3.54,36.0,20.0,27.0,10.0,Another,3.45,45.0,53.0,0
138.0,Female,0.0,120000.0,590.0,470.0,630.0,1690.0,3.5,36.0,27.0,20.0,6.04285714286,English,3.5,43.0,47.0,0
139.0,Male,300.0,60000.0,550.0,580.0,520.0,1650.0,3.58,36.0,24.0,25.0,6.04285714286,EnglishandAnother,3.5,43.0,43.0,0
141.0,Female,0.0,100000.0,600.0,710.0,700.0,2010.0,3.5,20.0,30.0,23.0,7.0,Another,3.13,49.0,77.0,0
142.0,Female,0.0,120000.0,0.0,0.0,0.0,1618.875,3.91,27.0,26.0,26.0,9.0,English,3.66,45.0,65.0,0
157.0,Male,0.0,45000.0,0.0,0.0,560.0,1618.875,3.72,23.0,24.0,22.0,6.04285714286,Another,3.56,41.0,46.0,0
162.0,Male,0.0,60000.0,720.0,550.0,640.0,1910.0,3.68360714286,30.0,26.0,25.0,6.04285714286,English,3.45441071429,40.0,45.0,0
167.0,Female,300.0,20818.0,480.0,500.0,540.0,1520.0,3.64,29.0,23.0,26.0,6.0,Another,3.57,45.0,61.0,0
177.0,Female,0.0,130000.0,690.0,650.0,650.0,1990.0,4.25,36.0,32.0,31.0,4.0,English,3.85,45.0,65.0,0
179.0,Female,0.0,150000.0,610.0,650.0,650.0,1910.0,4.2,36.0,27.0,31.0,4.0,English,3.87,50.0,50.0,0
183.0,Male,0.0,114737.0,690.0,710.0,670.0,2070.0,3.72,36.0,32.0,33.0,9.0,English,3.45,45.0,61.0,0
192.0,Male,0.0,160000.0,570.0,540.0,570.0,1680.0,3.77,23.0,26.0,24.0,4.0,English,3.59,52.0,72.0,0
198.0,Female,0.0,130000.0,800.0,670.0,700.0,2170.0,4.09,36.0,36.0,31.0,10.0,English,3.72,49.0,77.0,0
209.0,Male,0.0,90000.0,800.0,660.0,590.0,2050.0,4.33,36.0,36.0,31.0,6.0,English,4.0,50.0,96.0,0
212.0,Female,0.0,179068.0,600.0,620.0,610.0,1830.0,3.87,36.0,27.0,29.0,9.0,English,3.6,35.0,64.5,0
218.0,Female,300.0,160000.0,460.0,760.0,580.0,1800.0,4.0,36.0,19.0,35.0,6.04285714286,Another,4.0,40.0,72.0,0
223.0,Female,300.0,80000.0,590.0,640.0,590.0,1820.0,4.17,25.0,26.0,23.0,8.0,English,3.86,45.0,54.0,0
230.0,Female,0.0,200000.0,630.0,520.0,670.0,1820.0,3.91,36.0,24.0,30.0,9.0,English,3.75,45.0,45.0,0
233.0,Female,0.0,18000.0,670.0,670.0,690.0,2030.0,4.33,32.0,31.0,29.0,7.0,English,4.0,51.0,79.0,0
240.0,Male,0.0,101942.176786,650.0,590.0,710.0,1950.0,3.92,8.0,31.0,27.0,6.04285714286,English,3.92,43.0,43.0,0
241.0,Female,300.0,46000.0,510.0,480.0,500.0,1490.0,3.57,24.0,19.0,18.0,7.0,EnglishandAnother,3.38,40.0,69.0,0
253.0,Female,300.0,38225.0,620.0,680.0,510.0,1810.0,3.71,36.0,29.0,32.0,9.0,English,3.48,40.0,61.0,0
263.0,Female,0.0,242000.0,0.0,740.0,0.0,1618.875,3.68360714286,31.0,26.0,31.0,6.04285714286,English,3.45441071429,51.0,51.0,0
271.0,Male,0.0,96000.0,650.0,760.0,520.0,1930.0,3.9,36.0,31.0,35.0,10.0,English,3.7,40.0,92.0,0
274.0,Female,300.0,23000.0,470.0,390.0,370.0,1230.0,3.32,22.0,15.0,17.0,8.0,EnglishandAnother,3.12,45.0,57.5,0
278.0,Male,300.0,49000.0,750.0,640.0,740.0,2130.0,4.04,36.0,35.0,29.0,8.0,EnglishandAnother,3.88,45.0,73.0,0
280.0,Male,0.0,101942.176786,670.0,590.0,690.0,1950.0,3.83,8.0,31.0,27.0,6.04285714286,English,3.5,47.0,61.0,0
281.0,Female,0.0,90000.0,670.0,480.0,730.0,1880.0,3.85,36.0,31.0,20.0,9.0,English,3.68,45.0,73.0,0
287.0,Male,0.0,65000.0,570.0,650.0,580.0,1800.0,3.5,36.0,25.0,31.0,10.0,English,3.41,43.0,47.0,0
296.0,Male,0.0,70000.0,520.0,590.0,470.0,1580.0,4.0,20.0,26.0,20.0,9.0,English,3.72,59.0,67.0,0
300.0,Female,0.0,128000.0,610.0,550.0,480.0,1640.0,4.08,36.0,27.0,24.0,7.0,English,3.76,49.0,81.0,0
305.0,Male,300.0,0.0,520.0,740.0,560.0,1820.0,3.66,8.0,22.0,35.0,4.0,English,3.66,45.0,65.0,0
307.0,Female,0.0,95000.0,520.0,580.0,550.0,1650.0,4.14,36.0,22.0,25.0,5.0,English,3.95,40.0,55.0,0
322.0,Male,0.0,108000.0,680.0,680.0,630.0,1990.0,4.22,36.0,27.0,28.0,6.04285714286,English,3.96,50.0,104.0,0
324.0,Unknown,0.0,100000.0,520.0,620.0,570.0,1710.0,4.09,36.0,22.0,29.0,8.0,English,3.95,47.0,81.0,0
329.0,Male,300.0,101942.176786,620.0,630.0,530.0,1780.0,3.85,30.0,30.0,24.0,6.04285714286,English,3.57,45.0,61.0,0
